arrest_id_x,person_id,age_at_arrest,sex,race,arrest_date_current,arrest_id_y,charge_class_history,offense_category,arrest_date_history,y,charge_class_current,current_charge_felony,num_fel_arrests_last_year
6659898,1065548,18.39452054794521,M,White,2016-09-07,3750764,misdemeanor,drug,2018-05-16,0,misdemeanor,0,0
3052452,1127005,52.342465753424655,M,White,2018-09-08,11073385,misdemeanor,property,2012-10-31,0,misdemeanor,0,0
3250281,48211,34.2,M,White,2018-07-30,9643010,felony,property,2014-03-12,0,misdemeanor,0,0
4414756,43143,35.93150684931507,M,White,2018-01-31,4414756,felony,property,2018-01-31,1,felony,1,0
6676950,3462861,71.27123287671233,M,Black,2016-09-02,10660303,misdemeanor,other,2013-03-31,0,misdemeanor,0,0
5670555,67140,29.33150684931507,M,Black,2017-06-07,1021824,felony,drug,2019-09-06,1,misdemeanor,0,0
3377366,81249,50.26849315068493,M,Black,2018-07-24,10543366,misdemeanor,drug,2013-05-10,0,misdemeanor,0,0
6185866,988101,33.271232876712325,M,Black,2017-01-28,5855610,misdemeanor,violent,2017-04-21,0,misdemeanor,0,1
4100820,66832,33.62465753424657,M,Black,2018-03-28,13658253,misdemeanor,property,2012-03-16,1,felony,1,0
4612496,68213,54.00547945205479,F,Black,2017-12-20,4612496,misdemeanor,violent,2017-12-20,0,misdemeanor,0,0
6097696,3570780,32.78082191780822,M,Black,2017-02-18,6097696,misdemeanor,other,2017-02-18,0,misdemeanor,0,0
4307219,251820,31.624657534246577,M,Black,2018-02-20,7465194,misdemeanor,property,2016-02-14,0,misdemeanor,0,0
7307141,8778,34.32876712328767,M,Black,2016-03-26,5601446,felony,drug,2017-06-22,1,felony,1,2
6234841,971359,30.63287671232877,M,White,2017-01-15,7635789,misdemeanor,property,2015-12-20,0,felony,1,0
7184393,212874,41.35068493150685,M,mixed,2016-04-29,6920047,misdemeanor,drug,2016-06-24,0,misdemeanor,0,1
7255033,69058,49.24931506849315,F,mixed,2016-04-10,6693430,misdemeanor,violent,2016-08-29,1,misdemeanor,0,0
4559816,23784,26.156164383561645,F,White,2018-01-03,5018313,misdemeanor,other,2017-10-13,1,felony,1,0
6096933,236508,36.25205479452055,M,Black,2017-02-19,6096933,misdemeanor,property,2017-02-19,0,misdemeanor,0,0
7408280,960754,23.98630136986301,M,Black,2016-02-27,9449629,misdemeanor,violent,2014-05-18,0,misdemeanor,0,0
5998375,339988,56.57534246575342,M,,2017-03-17,8018657,misdemeanor,property,2015-08-26,0,misdemeanor,0,1
5666449,25523,29.742465753424657,M,Black,2017-06-08,6757648,misdemeanor,violent,2016-08-11,0,misdemeanor,0,0
6957590,1297492,22.775342465753425,M,White,2016-06-13,6957590,misdemeanor,other,2016-06-13,0,misdemeanor,0,0
5801992,323098,31.42465753424657,M,Black,2017-05-07,5801993,misdemeanor,property,2017-05-07,0,misdemeanor,0,1
6588601,3458193,25.621917808219177,M,Black,2016-09-28,6101399,misdemeanor,other,2017-02-17,0,misdemeanor,0,0
6236432,1065449,32.635616438356166,M,White,2017-01-13,3997073,misdemeanor,other,2018-04-04,1,felony,1,0
6102845,55857,27.07945205479452,F,White,2017-02-17,8991320,misdemeanor,other,2014-10-08,0,misdemeanor,0,0
3128626,230959,28.09041095890411,M,mixed,2018-08-25,6309944,misdemeanor,property,2016-12-22,0,misdemeanor,0,0
5670555,67140,29.33150684931507,M,Black,2017-06-07,1162655,misdemeanor,drug,2019-08-09,1,misdemeanor,0,0
7462166,75450,53.10410958904109,M,White,2016-02-16,7891924,misdemeanor,property,2015-10-06,0,misdemeanor,0,0
4937826,56410,33.4027397260274,M,Black,2017-10-27,4690957,misdemeanor,property,2017-12-05,0,misdemeanor,0,0
6009424,213172,19.265753424657536,M,Black,2017-03-15,7626618,misdemeanor,violent,2015-12-23,0,felony,1,0
5560634,316053,41.33698630136986,F,White,2017-07-03,8146633,misdemeanor,drug,2015-07-17,0,misdemeanor,0,0
7581961,1071856,33.6986301369863,M,White,2016-01-09,7581961,misdemeanor,other,2016-01-09,0,misdemeanor,0,0
6058937,984444,24.95890410958904,M,White,2017-03-01,8121776,misdemeanor,drug,2015-07-26,0,misdemeanor,0,0
5564862,1804725,25.945205479452056,M,White,2017-07-02,5564861,misdemeanor,other,2017-07-02,0,misdemeanor,0,0
7149171,1295291,37.394520547945206,M,White,2016-05-09,2736679,misdemeanor,violent,2018-11-06,0,misdemeanor,0,0
5170311,336042,55.30684931506849,M,White,2017-09-15,8034078,misdemeanor,other,2015-08-21,1,misdemeanor,0,0
6055237,2559192,65.05205479452054,M,Black,2017-03-02,5519404,misdemeanor,other,2017-07-12,0,misdemeanor,0,0
4354694,92254,25.13150684931507,M,Black,2018-02-11,6417469,misdemeanor,property,2016-11-16,0,misdemeanor,0,0
4837325,51323,32.26027397260274,M,White,2017-11-13,5474413,felony,property,2017-07-21,1,felony,1,3
5741406,3102375,55.772602739726025,M,mixed,2017-05-23,5741406,misdemeanor,property,2017-05-23,0,misdemeanor,0,0
5559287,1002535,23.715068493150685,M,Black,2017-07-04,1831679,misdemeanor,property,2019-04-24,0,misdemeanor,0,0
12005804,1065717,29.301369863013697,F,White,2018-05-25,5191915,misdemeanor,drug,2017-09-12,0,misdemeanor,0,0
5490784,91611,30.58082191780822,M,Black,2017-07-18,5546182,misdemeanor,other,2017-07-06,0,misdemeanor,0,0
6672666,2108170,26.4986301369863,M,White,2016-09-03,6624252,misdemeanor,violent,2016-09-18,0,misdemeanor,0,0
6537189,1052139,48.367123287671234,M,White,2016-10-14,3779888,misdemeanor,drug,2018-05-11,0,misdemeanor,0,0
2939945,1308492,25.339726027397266,M,White,2018-09-30,2939945,misdemeanor,drug,2018-09-30,0,misdemeanor,0,0
6645202,78786,24.15068493150685,M,White,2016-09-12,12006352,felony,property,2018-03-09,1,misdemeanor,0,0
6891149,3074655,58.4,M,Asian,2016-07-04,6891149,misdemeanor,property,2016-07-04,0,misdemeanor,0,0
6601849,2871747,53.79726027397261,M,Black,2016-09-23,1489755,misdemeanor,drug,2019-06-07,0,misdemeanor,0,0
4840593,56320,35.95890410958904,M,Black,2017-11-11,4840593,misdemeanor,property,2017-11-11,0,misdemeanor,0,0
3646741,74726,26.556164383561644,M,Black,2018-06-06,4109031,misdemeanor,drug,2018-03-27,0,misdemeanor,0,0
7370720,26596,46.40547945205479,M,mixed,2016-03-09,7355640,misdemeanor,other,2016-03-14,0,misdemeanor,0,0
5784691,1800486,33.04383561643836,M,White,2017-05-11,5784691,felony,other,2017-05-11,0,felony,1,0
6045036,28614,25.895890410958906,M,Black,2017-03-05,7118285,misdemeanor,property,2020-10-15,0,misdemeanor,0,0
7220104,482239,46.33698630136986,M,White,2016-04-18,7656134,misdemeanor,drug,2015-12-14,1,misdemeanor,0,2
3512764,3231517,28.975342465753425,M,Black,2018-06-30,3512764,felony,drug,2018-06-30,0,felony,1,0
7208240,228565,19.350684931506848,M,Black,2016-04-21,7208240,misdemeanor,violent,2016-04-21,0,misdemeanor,0,0
7550575,1773950,37.12054794520548,M,Black,2016-01-17,10479676,misdemeanor,drug,2013-06-03,0,misdemeanor,0,0
4937826,56410,33.4027397260274,M,Black,2017-10-27,5715126,misdemeanor,violent,2020-09-16,0,misdemeanor,0,0
4884956,22194,37.95616438356164,F,White,2017-11-02,1549768,misdemeanor,drug,2019-05-28,0,misdemeanor,0,0
7200043,55112,46.46849315068493,M,White,2016-04-23,6014073,misdemeanor,drug,2017-03-13,1,felony,1,0
4957370,26152,27.528767123287672,M,Black,2017-10-24,7152932,misdemeanor,other,2016-05-07,0,felony,1,1
3394043,961194,55.55068493150685,M,Black,2018-07-20,9643239,misdemeanor,property,2014-03-12,0,misdemeanor,0,0
3046602,1244695,45.02739726027397,F,White,2018-09-10,4810669,misdemeanor,drug,2017-11-16,1,felony,1,2
7417657,380061,28.87123287671233,F,White,2016-02-25,8349017,misdemeanor,drug,2015-05-13,1,felony,1,1
7293010,1009164,26.153424657534245,M,Black,2016-03-30,978015,misdemeanor,property,2019-09-14,0,misdemeanor,0,0
12005344,14260,19.30958904109589,M,,2018-01-15,12007103,misdemeanor,other,2018-09-24,0,misdemeanor,0,0
4537309,44159,38.42465753424658,M,Black,2018-01-09,6039470,misdemeanor,violent,2017-03-06,0,misdemeanor,0,0
7159070,1134813,18.42465753424657,M,Black,2016-05-05,5766373,felony,violent,2017-05-16,1,felony,1,4
4100820,66832,33.62465753424657,M,Black,2018-03-28,13659629,misdemeanor,drug,2012-03-25,1,felony,1,0
4957370,26152,27.528767123287672,M,Black,2017-10-24,7779310,misdemeanor,violent,2015-11-08,0,felony,1,1
5251707,95389,36.84109589041096,,Black,2017-09-04,3021313,misdemeanor,other,2018-09-14,0,misdemeanor,0,0
7203402,2879059,20.98630136986301,F,Black,2016-04-22,7203402,misdemeanor,violent,2016-04-22,0,misdemeanor,0,0
5883395,91690,25.66575342465753,M,Black,2017-04-17,5996761,misdemeanor,property,2017-03-19,0,misdemeanor,0,0
5111848,100614,25.375342465753423,F,Black,2017-09-27,5111848,misdemeanor,property,2017-09-27,1,misdemeanor,0,0
4292218,5400,27.21917808219178,M,Black,2018-02-22,9926208,misdemeanor,drug,2013-12-07,1,misdemeanor,0,0
4481139,59002,39.21095890410959,M,Black,2018-01-19,9552595,felony,drug,2014-04-11,0,felony,1,0
6313370,2792559,50.71780821917808,M,White,2016-12-21,6313370,misdemeanor,other,2016-12-21,0,misdemeanor,0,0
6585372,1116388,26.942465753424656,M,Black,2016-09-29,10435746,felony,property,2013-06-17,1,misdemeanor,0,0
7357500,13592,33.413698630136984,M,Black,2016-03-13,7357500,misdemeanor,property,2016-03-13,0,misdemeanor,0,0
6889724,725268,30.73972602739726,M,mixed,2016-07-05,4997846,misdemeanor,property,2017-10-17,0,misdemeanor,0,1
6983854,83299,18.164383561643834,,Black,2016-06-04,1237826,felony,violent,2019-07-25,0,misdemeanor,0,0
7381538,27382,26.56438356164384,M,Black,2016-03-07,2050123,misdemeanor,other,2019-03-17,1,misdemeanor,0,0
3787339,25110,22.95616438356164,M,Black,2018-05-10,3787339,misdemeanor,drug,2018-05-10,1,misdemeanor,0,2
4398368,25425,38.36438356164384,M,White,2018-02-02,9939183,misdemeanor,other,2013-12-04,0,felony,1,0
7158353,11936,60.92602739726028,M,Black,2016-05-05,4670826,misdemeanor,drug,2017-12-08,1,misdemeanor,0,0
5710263,87608,45.41643835616439,M,Black,2017-05-28,5710263,misdemeanor,violent,2017-05-28,0,misdemeanor,0,0
4635194,6851,26.76986301369863,M,White,2017-12-16,4635194,misdemeanor,property,2017-12-16,0,misdemeanor,0,0
6995174,33633,18.2986301369863,M,mixed,2016-06-01,4885533,misdemeanor,other,2017-11-02,1,misdemeanor,0,0
6037598,92826,40.84657534246576,M,Black,2017-03-07,9658779,misdemeanor,other,2014-03-07,0,misdemeanor,0,0
4251991,98350,53.772602739726025,M,Black,2018-03-02,3304611,felony,violent,2020-06-20,0,misdemeanor,0,0
5560772,1596644,38.81095890410959,M,,2017-07-03,5859861,misdemeanor,other,2020-09-18,0,misdemeanor,0,1
2916797,51530,32.6958904109589,F,Black,2018-10-03,2916797,felony,violent,2018-10-03,0,felony,1,1
6585372,1116388,26.942465753424656,M,Black,2016-09-29,6357258,misdemeanor,violent,2016-12-09,1,misdemeanor,0,0
7256175,226290,33.347945205479455,M,mixed,2016-04-09,7256175,misdemeanor,violent,2016-04-09,0,misdemeanor,0,0
7470210,103801,22.88219178082192,M,Black,2016-02-12,11450174,misdemeanor,drug,2012-06-21,0,misdemeanor,0,0
7462166,75450,53.10410958904109,M,White,2016-02-16,3829324,misdemeanor,property,2018-05-03,0,misdemeanor,0,0
6106630,311707,35.1945205479452,M,Black,2017-02-16,8992396,misdemeanor,other,2014-10-08,0,misdemeanor,0,0
6037598,92826,40.84657534246576,M,Black,2017-03-07,8618758,misdemeanor,violent,2015-02-14,0,misdemeanor,0,0
3864977,3097517,37.23561643835617,M,,2018-04-26,5594854,felony,violent,2017-06-24,0,misdemeanor,0,1
4130120,44351,27.8054794520548,F,Black,2018-03-24,3009363,misdemeanor,drug,2018-09-17,0,misdemeanor,0,0
4552038,60332,25.438356164383563,M,Black,2018-01-05,6796345,felony,other,2016-07-29,0,felony,1,3
5697246,15340,39.5972602739726,M,White,2017-05-31,10702898,misdemeanor,other,2013-03-16,1,misdemeanor,0,1
5675336,24916,18.75068493150685,M,Black,2017-06-06,5836880,misdemeanor,drug,2017-04-27,1,misdemeanor,0,0
5594049,69777,27.216438356164385,M,Other,2017-06-24,5932330,felony,violent,2017-04-03,0,misdemeanor,0,2
6561693,540719,19.350684931506848,M,Black,2016-10-06,6161918,misdemeanor,other,2017-02-04,0,felony,1,0
4884956,22194,37.95616438356164,F,White,2017-11-02,4592829,misdemeanor,drug,2017-12-26,0,misdemeanor,0,0
3130830,1137620,33.10958904109589,M,Black,2018-08-24,3948728,misdemeanor,property,2018-04-12,1,misdemeanor,0,0
6037598,92826,40.84657534246576,M,Black,2017-03-07,9240383,misdemeanor,other,2014-07-18,0,misdemeanor,0,0
3806430,81823,34.8986301369863,M,,2018-05-07,3806430,misdemeanor,violent,2018-05-07,0,misdemeanor,0,0
3234875,342986,50.80821917808219,M,Black,2018-08-02,3993568,misdemeanor,property,2018-04-05,0,felony,1,2
3596356,49882,35.18082191780822,M,Black,2018-06-14,6273439,misdemeanor,drug,2017-01-05,1,felony,1,4
6478529,27249,22.87945205479452,M,Black,2016-11-01,2393357,misdemeanor,property,2019-01-15,0,misdemeanor,0,0
6984750,1059734,27.78904109589041,F,Black,2016-06-04,27572074,misdemeanor,other,2012-02-24,1,misdemeanor,0,1
5053353,951591,26.58356164383561,M,Black,2017-10-06,9572888,misdemeanor,other,2014-04-04,0,misdemeanor,0,0
11966928,14780,22.197260273972603,M,White,2016-04-12,11933282,misdemeanor,property,2014-07-04,0,misdemeanor,0,0
4761709,51435,33.465753424657535,M,Black,2017-11-24,11050780,felony,violent,2012-11-08,0,misdemeanor,0,0
6822812,27924,20.48219178082192,M,White,2016-07-21,6891873,misdemeanor,property,2016-07-03,1,misdemeanor,0,0
7255033,69058,49.24931506849315,F,mixed,2016-04-10,9870773,misdemeanor,violent,2013-12-22,1,misdemeanor,0,0
2827385,7833,40.71232876712329,F,Black,2018-10-21,11031715,misdemeanor,violent,2012-11-15,0,misdemeanor,0,0
5014497,2143682,54.484931506849314,M,White,2017-10-14,7292363,misdemeanor,violent,2016-03-30,0,misdemeanor,0,0
11966928,14780,22.197260273972603,M,White,2016-04-12,6255045,misdemeanor,drug,2017-01-09,0,misdemeanor,0,0
4837325,51323,32.26027397260274,M,White,2017-11-13,4573585,misdemeanor,property,2017-12-30,1,felony,1,3
6183350,145687,38.347945205479455,M,Asian,2017-01-30,8884842,misdemeanor,other,2014-11-17,0,misdemeanor,0,0
7293010,1009164,26.153424657534245,M,Black,2016-03-30,3848582,misdemeanor,property,2018-04-30,0,misdemeanor,0,0
6058682,81169,18.97808219178082,M,Black,2017-03-01,96926,misdemeanor,drug,2020-03-12,1,misdemeanor,0,0
4862015,175405,20.88219178082192,M,Black,2017-11-07,4862016,felony,violent,2017-11-07,1,felony,1,0
2788963,46101,46.00547945205479,M,White,2018-10-29,8586311,misdemeanor,violent,2015-02-26,0,misdemeanor,0,0
3739546,207810,27.51780821917808,M,Black,2018-05-20,6730817,misdemeanor,property,2016-08-18,0,misdemeanor,0,0
3839724,1039827,22.438356164383563,M,Black,2018-05-01,3839724,misdemeanor,other,2018-05-01,0,misdemeanor,0,0
4328012,1985162,36.55342465753424,M,White,2018-02-15,4328012,misdemeanor,property,2018-02-15,0,misdemeanor,0,0
3787339,25110,22.95616438356164,M,Black,2018-05-10,8403582,felony,violent,2015-04-24,1,misdemeanor,0,2
5295157,1243038,26.56712328767124,M,Black,2017-08-25,5121962,felony,violent,2017-09-25,1,felony,1,0
6648850,53703,21.15068493150685,M,Black,2016-09-11,5777365,felony,violent,2017-05-12,1,felony,1,0
7307141,8778,34.32876712328767,M,Black,2016-03-26,7219781,felony,violent,2016-04-18,1,felony,1,2
7153262,883902,20.334246575342465,M,Black,2016-05-07,5460025,misdemeanor,property,2017-07-25,1,misdemeanor,0,1
5067540,1009066,20.96712328767123,M,Black,2017-10-04,7267414,misdemeanor,violent,2016-04-06,0,misdemeanor,0,2
5352026,34599,20.945205479452056,M,mixed,2017-08-15,1527183,misdemeanor,other,2019-05-31,0,felony,1,0
4860301,1407719,56.50684931506849,M,White,2017-11-07,8609419,misdemeanor,other,2015-02-19,0,misdemeanor,0,0
2576292,82604,34.865753424657534,M,Black,2018-12-07,8736292,misdemeanor,violent,2015-01-12,1,felony,1,1
6701778,42402,32.106849315068494,M,White,2016-08-27,6701776,misdemeanor,other,2016-08-27,0,misdemeanor,0,0
7193530,1306011,59.12054794520548,M,White,2016-04-26,4767836,misdemeanor,property,2017-11-22,1,felony,1,0
6671790,78880,52.02465753424657,M,Black,2016-09-04,9508153,felony,property,2014-04-26,1,felony,1,0
5936371,1111687,33.51780821917808,M,White,2017-04-03,5742697,misdemeanor,other,2017-05-23,0,misdemeanor,0,0
6845142,1072559,55.02739726027397,M,White,2016-07-15,10520104,misdemeanor,property,2013-05-20,0,misdemeanor,0,0
6850396,3063044,24.063013698630137,F,mixed,2016-07-13,6850396,misdemeanor,property,2016-07-13,0,misdemeanor,0,0
6577694,920520,48.33698630136986,F,Black,2016-10-01,11160416,misdemeanor,drug,2012-09-28,0,misdemeanor,0,0
4531245,66936,46.2958904109589,M,Black,2018-01-10,4531245,felony,violent,2018-01-10,1,felony,1,0
4219078,259056,40.772602739726025,M,Black,2018-03-08,4601941,misdemeanor,property,2017-12-22,0,felony,1,0
5155920,92636,56.05479452054794,M,Black,2017-09-19,9247361,misdemeanor,other,2014-07-16,0,misdemeanor,0,0
6672666,2108170,26.4986301369863,M,White,2016-09-03,6672666,misdemeanor,other,2016-09-03,0,misdemeanor,0,0
4652942,8089,22.35890410958904,M,Black,2017-12-12,10017985,misdemeanor,other,2013-11-10,0,misdemeanor,0,2
6671790,78880,52.02465753424657,M,Black,2016-09-04,6073111,misdemeanor,drug,2017-02-25,1,felony,1,0
6707445,75036,28.55890410958904,M,White,2016-08-25,21316380,misdemeanor,drug,2012-11-14,0,misdemeanor,0,0
7470210,103801,22.88219178082192,M,Black,2016-02-12,10453888,misdemeanor,drug,2013-06-11,0,misdemeanor,0,0
6649145,456897,24.86027397260274,M,Black,2016-09-11,8746679,misdemeanor,drug,2015-01-08,0,felony,1,0
6561693,540719,19.350684931506848,M,Black,2016-10-06,6287712,misdemeanor,other,2017-01-02,0,felony,1,0
7422471,59578,39.63835616438356,M,Black,2016-02-23,10341556,felony,drug,2013-07-19,1,felony,1,0
4668826,29542,28.698630136986303,F,White,2017-12-09,8389192,misdemeanor,other,2015-04-30,0,misdemeanor,0,0
5053353,951591,26.58356164383561,M,Black,2017-10-06,16054,misdemeanor,property,2020-04-30,0,misdemeanor,0,0
2939945,1308492,25.339726027397266,M,White,2018-09-30,2939944,misdemeanor,property,2018-09-30,0,misdemeanor,0,0
5672065,3071637,42.41917808219178,F,mixed,2017-06-07,7029380,misdemeanor,property,2016-05-21,0,misdemeanor,0,0
4827776,1063563,30.816438356164383,M,White,2017-11-13,32424,misdemeanor,other,2020-04-20,0,misdemeanor,0,0
7307171,1309468,35.24931506849315,F,White,2016-03-26,7305952,misdemeanor,property,2016-03-27,0,misdemeanor,0,0
5330582,1610763,36.07945205479452,M,Black,2017-08-19,7530645,misdemeanor,violent,2016-01-26,0,misdemeanor,0,1
3646741,74726,26.556164383561644,M,Black,2018-06-06,21321938,felony,drug,2012-02-16,0,misdemeanor,0,0
2670602,922002,66.56164383561644,M,Black,2018-11-19,9945628,misdemeanor,other,2013-12-02,0,misdemeanor,0,0
6163577,72764,22.72054794520548,F,Black,2017-02-03,6411969,misdemeanor,property,2016-11-17,1,misdemeanor,0,3
5370074,196266,29.63013698630137,M,Black,2017-08-11,3375314,misdemeanor,property,2018-07-25,0,misdemeanor,0,0
5883395,91690,25.66575342465753,M,Black,2017-04-17,6542560,misdemeanor,property,2016-10-13,0,misdemeanor,0,0
5155920,92636,56.05479452054794,M,Black,2017-09-19,8123298,misdemeanor,other,2015-07-25,0,misdemeanor,0,0
5675336,24916,18.75068493150685,M,Black,2017-06-06,5754270,misdemeanor,drug,2017-05-19,1,misdemeanor,0,0
3806430,81823,34.8986301369863,M,,2018-05-07,465227,misdemeanor,property,2019-12-28,0,misdemeanor,0,0
3234875,342986,50.80821917808219,M,Black,2018-08-02,8542900,misdemeanor,other,2015-03-13,0,felony,1,2
6588601,3458193,25.621917808219177,M,Black,2016-09-28,6455035,misdemeanor,violent,2016-11-09,0,misdemeanor,0,0
3234875,342986,50.80821917808219,M,Black,2018-08-02,5249884,misdemeanor,property,2017-09-04,0,felony,1,2
4573842,76733,27.47945205479452,F,White,2017-12-30,4951812,misdemeanor,drug,2017-10-25,0,misdemeanor,0,1
7509640,60273,21.56438356164384,F,Black,2016-02-02,9730704,felony,violent,2014-02-07,0,misdemeanor,0,0
7539079,1602754,32.87123287671233,F,Black,2016-01-21,8326132,misdemeanor,property,2015-05-22,0,misdemeanor,0,0
3679700,81979,57.31780821917808,F,Black,2018-05-30,7563264,felony,violent,2016-01-14,0,misdemeanor,0,0
5155920,92636,56.05479452054794,M,Black,2017-09-19,2715207,misdemeanor,property,2018-11-10,0,misdemeanor,0,0
4559816,23784,26.156164383561645,F,White,2018-01-03,4559816,felony,property,2018-01-03,1,felony,1,0
7382549,1061804,28.82191780821918,M,White,2016-03-07,28642977,misdemeanor,other,2012-03-30,0,misdemeanor,0,0
5801992,323098,31.42465753424657,M,Black,2017-05-07,3143318,felony,property,2018-08-22,0,misdemeanor,0,1
5155920,92636,56.05479452054794,M,Black,2017-09-19,7478049,misdemeanor,other,2016-02-10,0,misdemeanor,0,0
7005244,1130673,25.65205479452055,M,Black,2016-05-28,10798290,misdemeanor,drug,2013-02-11,1,misdemeanor,0,1
4159297,83874,24.51506849315069,F,Black,2018-03-19,7049606,misdemeanor,violent,2016-05-16,0,misdemeanor,0,0
5764522,318640,25.813698630136987,M,White,2017-05-16,5764524,misdemeanor,other,2017-05-16,0,misdemeanor,0,0
6532455,243705,18.654794520547945,M,Black,2016-10-17,3065596,felony,other,2018-09-06,0,felony,1,0
6072822,909386,25.61917808219178,M,Black,2017-02-25,2837267,misdemeanor,violent,2018-10-18,0,misdemeanor,0,0
6214564,11297,48.983561643835614,M,Black,2017-01-20,7615226,misdemeanor,property,2015-12-28,0,misdemeanor,0,0
4652942,8089,22.35890410958904,M,Black,2017-12-12,7169772,felony,drug,2016-05-02,0,misdemeanor,0,2
6397938,2106053,47.74520547945205,F,White,2016-11-21,8167255,misdemeanor,property,2015-07-12,0,felony,1,0
7307141,8778,34.32876712328767,M,Black,2016-03-26,9671752,misdemeanor,property,2014-03-02,1,felony,1,2
5697246,15340,39.5972602739726,M,White,2017-05-31,8379028,felony,drug,2015-05-05,1,misdemeanor,0,1
6845142,1072559,55.02739726027397,M,White,2016-07-15,3860898,misdemeanor,property,2018-04-27,0,misdemeanor,0,0
5775746,63188,18.78904109589041,M,Black,2017-05-14,2136815,misdemeanor,drug,2019-03-05,0,misdemeanor,0,0
5958672,1448386,44.989041095890414,M,Black,2017-03-29,10977554,misdemeanor,property,2012-12-04,0,misdemeanor,0,0
3778372,44850,22.284931506849315,M,Black,2018-05-11,2949062,misdemeanor,drug,2018-09-27,0,misdemeanor,0,0
7027943,908756,35.915068493150685,M,Black,2016-05-21,194967,misdemeanor,property,2020-02-22,0,misdemeanor,0,0
3377366,81249,50.26849315068493,M,Black,2018-07-24,6079280,felony,property,2017-02-23,0,misdemeanor,0,0
2916797,51530,32.6958904109589,F,Black,2018-10-03,11435195,misdemeanor,violent,2012-06-26,0,felony,1,1
3573863,126282,36.465753424657535,M,Black,2018-06-20,7848536,misdemeanor,other,2015-10-17,0,misdemeanor,0,1
6049457,32779,27.38082191780822,M,Black,2017-03-03,4905613,misdemeanor,violent,2020-08-27,0,felony,1,0
7591971,82277,30.315068493150687,M,Black,2016-01-06,6394544,felony,drug,2016-11-22,1,felony,1,0
3711442,990371,40.96438356164384,M,Black,2018-05-24,2021094,misdemeanor,violent,2019-03-21,0,felony,1,0
6148186,1335744,32.846575342465755,F,Black,2017-02-07,7407381,felony,violent,2016-02-28,1,misdemeanor,0,1
4130120,44351,27.8054794520548,F,Black,2018-03-24,1345576,misdemeanor,property,2019-07-05,0,misdemeanor,0,0
7509640,60273,21.56438356164384,F,Black,2016-02-02,10435090,misdemeanor,violent,2013-06-17,0,misdemeanor,0,0
2905661,1535214,51.038356164383565,M,Black,2018-10-05,3818798,misdemeanor,drug,2018-05-04,0,misdemeanor,0,0
4513810,3359933,41.71232876712329,M,White,2018-01-14,4513810,misdemeanor,violent,2018-01-14,0,misdemeanor,0,0
7003779,115968,30.983561643835618,M,Black,2016-05-30,2694279,misdemeanor,violent,2018-11-15,0,misdemeanor,0,0
2989464,3007259,45.28767123287671,F,mixed,2018-09-20,10830036,misdemeanor,drug,2013-01-30,0,misdemeanor,0,0
5330582,1610763,36.07945205479452,M,Black,2017-08-19,5978736,misdemeanor,drug,2017-03-23,0,misdemeanor,0,1
5705381,720250,31.14246575342466,M,Black,2017-05-30,5705381,misdemeanor,property,2017-05-30,0,misdemeanor,0,0
6892870,909864,22.273972602739725,M,Black,2016-07-02,10378216,misdemeanor,drug,2013-07-07,0,misdemeanor,0,2
6186016,83127,21.172602739726027,M,Black,2017-01-28,5581042,felony,drug,2017-06-28,1,felony,1,0
6460426,69474,30.30958904109589,F,White,2016-11-07,19588549,misdemeanor,other,2012-02-11,0,misdemeanor,0,0
4771776,17881,31.526027397260275,M,Black,2017-11-21,5748594,misdemeanor,other,2017-05-21,1,misdemeanor,0,1
7525705,3353632,24.649315068493152,M,Black,2016-01-28,7525705,misdemeanor,property,2016-01-28,0,misdemeanor,0,0
4460552,1292211,21.145205479452056,M,Black,2018-01-23,4347592,misdemeanor,drug,2018-02-12,1,misdemeanor,0,0
6370773,3909,47.17260273972602,M,White,2016-12-01,6370772,misdemeanor,property,2016-12-01,1,felony,1,1
5998375,339988,56.57534246575342,M,,2017-03-17,9430551,misdemeanor,property,2014-05-23,0,misdemeanor,0,1
4973926,1123886,25.756164383561643,M,Black,2017-10-22,4973926,misdemeanor,property,2017-10-22,0,misdemeanor,0,0
4398368,25425,38.36438356164384,M,White,2018-02-02,9168330,misdemeanor,drug,2014-08-11,0,felony,1,0
2673805,65745,27.67945205479452,M,White,2018-11-19,3464865,felony,property,2018-07-10,0,misdemeanor,0,5
5473408,50867,20.72876712328767,M,Black,2017-07-21,5473408,felony,violent,2017-07-21,1,felony,1,4
7234140,1058203,27.33150684931507,M,Black,2016-04-15,4164734,misdemeanor,drug,2018-03-18,0,misdemeanor,0,0
6305418,320631,31.63013698630137,M,Black,2016-12-23,5780391,misdemeanor,property,2017-05-12,1,misdemeanor,0,0
6566103,1792449,61.81917808219178,M,Black,2016-10-05,6566103,felony,other,2016-10-05,0,felony,1,0
5014497,2143682,54.484931506849314,M,White,2017-10-14,6860513,felony,violent,2016-07-10,0,misdemeanor,0,0
6863214,65316,36.42739726027397,M,Black,2016-07-08,10312158,felony,drug,2013-07-30,1,felony,1,0
5560634,316053,41.33698630136986,F,White,2017-07-03,9667599,felony,violent,2014-03-05,0,misdemeanor,0,0
5474682,1348192,19.54520547945205,M,Black,2017-07-21,4323469,misdemeanor,violent,2018-02-16,0,misdemeanor,0,0
6623957,1075503,61.09041095890411,M,Black,2016-09-19,9918761,misdemeanor,property,2013-12-10,0,misdemeanor,0,1
